product_id,product_category,product_name,review_description,number_stars,review_date,customer_id,customer_name,zip_code,customer_age
P7680-230,Home & Kitchen,Memory Foam Pillow,"Great quality, very happy with this purchase.",5,02/03/2023,C30197,Jordan Taylor,7361 SE,35
P4679-431,Pet Supplies,Pet Grooming Brush,"Average experience, nothing special.",3,11 Mar 2021,C81896,C. De Vries,05036,28
P2264-525,Books,Sci-Fi Adventure,"Very disappointed, would not recommend.",1,26/12/2021,C75548,jamie johnson,09442,47
P1066-197,Clothing,Slim Fit Jeans,"Average experience, nothing special.",3,"Jan 03, 2023",C73173,Morgan  Smith,3292 IS,29
P7502-288,Toys,Plush Teddy Bear,"Average experience, nothing special.",3,08/08/2023,C85779,Sam Martins,5858 MG,67
P1185-320,Beauty,Daily SPF 50 Sunscreen,Good product overall with minor issues.,4,"Aug 07, 2024",C97155,JAMIE JOHNSON,07776,34
P4673-323,Beauty,Gentle Face Cleanser,"Average experience, nothing special.",3,"Mar 27, 2021",C60010,Jamie Smith,6478 NN,64
P5458-848,Clothing,Slim Fit Jeans,"Great quality, very happy with this purchase.",5,2020-03-10,C40359,jordan lee,7869-94,23
P2017-172,Beauty,Hydrating Face Serum,Good product overall with minor issues.,4,"Oct 07, 2022",C19687,JORDAN DE VRIES,7561,43
P3466-642,Pet Supplies,Grain-Free Dog Food,"Great quality, very happy with this purchase.",5,28-08-2024,C25606,Pat De Vries,2185-87,34
P5278-259,Pet Supplies,Dog Chew Toy,"Very disappointed, would not recommend.",1,03/05/2021,C65766,Alex  Dubois,2575 SD,42
P2900-308,Electronics,USB-C Fast Charger,"Not very satisfied, has several problems.",2,21 May 2024,C14501,Chris  Lee,8392,25
P9532-668,Groceries,Whole Bean Coffee,"Very disappointed, would not recommend.",1,2021-08-15,C55986,JAMIE BROWN,5333-57,38
P4491-546,Sports,Foam Roller,Good product overall with minor issues.,4,"Oct 05, 2024",C59881,JORDAN MARTINS,2175,47
P5690-273,Home & Kitchen,Air Purifier,"Not very satisfied, has several problems.",2,06/08/2023,C43031,Alex  Hernandez,3184-37,54
P8099-777,Electronics,Fitness Smartwatch,"Not very satisfied, has several problems.",2,2022-03-06,C43196,,6294,54
P9893-711,Electronics,USB-C Fast Charger,"Great quality, very happy with this purchase.",5,"Jul 19, 2021",C57040,P. Martins,09301,68
P6699-779,Home & Kitchen,Electric Kettle,Good product overall with minor issues.,4,03/02/2021,C76173,Jordan Brown,4018 XC,37
P1369-779,Groceries,Extra Virgin Olive Oil,"Very disappointed, would not recommend.",1,06/18/2020,C95709,Jordan Johnson,1083-58,38
P1056-753,Electronics,Wireless Noise-Cancelling Headphones,Good product overall with minor issues.,4,"Apr 17, 2022",C98121,Jordan  Johnson,9786,30
P3426-285,Electronics,4K Ultra HD Smart TV,"Not very satisfied, has several problems.",2,12/02/2023,C80261,jordan dubois,,44
P2897-333,Books,Personal Finance Basics,"Average experience, nothing special.",3,2024-12-27,C42279,Chris Smith,6151,75
P5739-220,Electronics,USB-C Fast Charger,"Average experience, nothing special.",3,"Sep 29, 2022",C88485,robin de vries,3091-12,18
P6454-992,Home & Kitchen,Non-Stick Frying Pan Set,Fails at the most basic tasks. I regret buying this.,1,"Sep 15, 2020",C22531,Jordan  Lee,7717-46,49
P4637-874,Home & Kitchen,Electric Kettle,"Average experience, nothing special.",3,"Oct 16, 2022",C13268,Taylor  Dubois,02890,44
P1225-426,Sports,Foam Roller,"Average experience, nothing special.",3,02/05/2023,C74616,,01341,43
P6886-256,Electronics,Bluetooth Portable Speaker,"Great quality, very happy with this purchase.",5,"May 29, 2023",C59448,jamie smith,7887 HO,56
P2132-406,Pet Supplies,Cat Litter Odor Control,"Great quality, very happy with this purchase.",5,2023-02-04,C64171,Robin  Johnson,04940,53
P7517-402,Electronics,Fitness Smartwatch,"Average experience, nothing special.",3,,C75391,Sam Garcia,01149,52
P8444-826,Electronics,Wireless Noise-Cancelling Headphones,"Not very satisfied, has several problems.",2,2021-09-22,C54827,T. Martins,06367,34
P3656-384,Toys,Building Block Set,"Not very satisfied, has several problems.",2,25-01-2022,C58905,Sam  De  Vries,9892 JV,58
P2352-429,Electronics,4K Ultra HD Smart TV,"Great quality, very happy with this purchase.",5,17/07/2024,C39669,ALEX LEE,03290,44
P1433-409,Electronics,4K Ultra HD Smart TV,"Very disappointed, would not recommend.",1,14-04-2022,C33177,J. Garcia,3885-58,60
P2984-959,Sports,Adjustable Dumbbell Set,"Not very satisfied, has several problems.",2,15/04/2023,C49592,MORGAN GARCIA,3477,43
P2388-718,Clothing,Running Sneakers,"Very disappointed, would not recommend.",1,2020-01-05,C34091,Casey  Garcia,7173,21
P6064-102,Home & Kitchen,Air Purifier,Good product overall with minor issues.,4,"Apr 01, 2023",C28694,taylor smith,06638,65
P5667-439,Toys,Building Block Set,Good product overall with minor issues.,4,16-08-2021,C42120,R. Smith,02937,72
P7893-828,Office,A4 Printer Paper,Good product overall with minor issues.,4,2021-11-27,C96354,ROBIN MARTINS,1434-30,35
P2134-791,Electronics,4K Ultra HD Smart TV,"Very disappointed, would not recommend.",1,11-03-2022,C99096,robin smith,08828,32
P7202-938,Electronics,4K Ultra HD Smart TV,"Great quality, very happy with this purchase.",5,01/15/2024,C58186,Pat Taylor,2372,22
P9812-678,Home & Kitchen,Memory Foam Pillow,"Not very satisfied, has several problems.",2,24/11/2024,C19587,taylor brown,06645,57
P4304-920,Home & Kitchen,Electric Kettle,Good product overall with minor issues.,4,04/25/2022,C54672,TAYLOR DE VRIES,2544,25
P7042-165,Clothing,Slim Fit Jeans,"Not very satisfied, has several problems.",2,26/09/2022,C51408,Chris Taylor,5078 LV,37
P5565-933,Clothing,Slim Fit Jeans,"Great quality, very happy with this purchase.",5,12 Aug 2021,C25769,Alex  Lee,3262 NS,43
P3070-868,Beauty,Nourishing Hair Mask,Good product overall with minor issues.,4,28-11-2024,C33504,C. Taylor,01356,31
P1071-290,Home & Kitchen,Stainless Steel Knife Block,"Not very satisfied, has several problems.",2,31/05/2024,C74674,Robin De Vries,1102 LP,59
P4335-335,Electronics,Wireless Noise-Cancelling Headphones,"Great quality, very happy with this purchase.",5,20/12/2022,C38137,C. Lee,3325-95,53
P1919-681,Electronics,4K Ultra HD Smart TV,"Average experience, nothing special.",3,2021-10-10,C61735,R. Martins,8295,32
P3266-912,Electronics,Wireless Noise-Cancelling Headphones,"Not very satisfied, has several problems.",2,2020-02-25,C98590,Morgan  Lee,5397,24
P7242-123,Clothing,Wool Winter Scarf,"Great quality, very happy with this purchase.",5,06 Dec 2020,C63145,R. Johnson,7245,33
P7869-386,Books,Cookbook: Easy Weeknight Meals,"Great quality, very happy with this purchase.",5,2024-01-04,C67273,taylor taylor,5767,43
P1014-179,Home & Kitchen,Non-Stick Frying Pan Set,"Very disappointed, would not recommend.",1,11/10/2021,C72284,C. De Vries,01983,41
P5617-162,Beauty,Hydrating Face Serum,"Average experience, nothing special.",3,2021-05-10,C60457,MORGAN GARCIA,4499-34,28
P1196-205,Electronics,Wireless Noise-Cancelling Headphones,Good product overall with minor issues.,4,11/23/2022,C68638,Jamie Dubois,08385,44
P4345-595,Books,Sci-Fi Adventure,"Very disappointed, would not recommend.",1,2022-06-11,C74022,alex martins,1600-16,29
P7314-549,Books,Personal Finance Basics,"Average experience, nothing special.",3,01 Apr 2023,C36471,Taylor  Brown,8806-51,20
P7913-435,Electronics,Bluetooth Portable Speaker,Good product overall with minor issues.,4,16/12/2023,C42363,Chris Taylor,9342,37
P9837-933,Electronics,Bluetooth Portable Speaker,Not very user-friendly and the instructions were unclear. Wouldn’t buy again.,2,21-05-2022,C89266,Taylor Smith,4316,55
P5178-424,Books,Thriller Novel,,1,07/30/2023,C18025,SAM GARCIA,9484 JN,32
P3049-839,Pet Supplies,Cat Litter Odor Control,"Very disappointed, would not recommend.",1,01-08-2023,C39328,Morgan Brown,8784 XY,41
P2007-108,Clothing,Organic Cotton T-Shirt,Good product overall with minor issues.,4,18/06/2020,C52854,S. Lee,2578-94,60
P6714-856,Groceries,Organic Almond Butter,Good product overall with minor issues.,4,04 Oct 2024,C71558,Jamie Hernandez,7999-96,40
P5849-141,Sports,Running Shorts,"Great quality, very happy with this purchase.",5,02 Jun 2023,C78683,taylor taylor,5358,56
P4215-899,Home & Kitchen,Stainless Steel Knife Block,Good product overall with minor issues.,4,02/07/2023,C33894,Sam  Johnson,5233,45
P9074-907,Sports,Cycling Helmet,,5,2020-08-22,C53090,ALEX JOHNSON,07503,74
P8679-444,Home & Kitchen,Stainless Steel Knife Block,"Great quality, very happy with this purchase.",5,"Jul 22, 2022",C36647,taylor garcia,09198,27
P9279-523,Home & Kitchen,Memory Foam Pillow,Good product overall with minor issues.,4,10/13/2024,C41465,Sam Smith,2501-73,58
P3727-837,Home & Kitchen,Air Purifier,Good product overall with minor issues.,4,03/10/2023,C15163,ALEX BROWN,07408,37
P9118-998,Home & Kitchen,Memory Foam Pillow,"Very disappointed, would not recommend.",1,31 Mar 2022,C17473,taylor taylor,7894-37,31
P4846-167,Clothing,Wool Winter Scarf,"Great quality, very happy with this purchase.",5,"Jun 27, 2022",C34931,MORGAN DUBOIS,4006 HC,42
P6503-815,Beauty,Matte Liquid Lipstick,"Average experience, nothing special.",3,05/12/2020,C88661,S. Hernandez,4770,32
P9386-907,Books,Productivity Guidebook,"Very disappointed, would not recommend.",1,14/10/2020,C66241,morgan johnson,5965-99,75
P1595-457,Groceries,Organic Almond Butter,"Great quality, very happy with this purchase.",5,10 Mar 2021,C42048,Alex  Hernandez,04322,54
P4813-585,Beauty,Gentle Face Cleanser,Good product overall with minor issues.,4,02/11/2024,C23611,Pat  Dubois,02610,29
P1402-189,Books,Cookbook: Easy Weeknight Meals,,4,05 Dec 2024,C62627,SAM HERNANDEZ,7965 OQ,22
P3769-291,Clothing,Waterproof Hiking Jacket,"Great quality, very happy with this purchase.",5,"Aug 05, 2023",C80487,Casey  Smith,4962-82,29
P7228-403,Books,Personal Finance Basics,"Very disappointed, would not recommend.",1,29/01/2023,C58412,morgan smith,2186-47,39
P6775-988,Books,Thriller Novel,Good product overall with minor issues.,4,2021-12-19,C67855,,06052,36
P8327-674,Beauty,Gentle Face Cleanser,Good product overall with minor issues.,4,16 Dec 2021,C16526,T. Smith,4214,29
P1376-511,Clothing,Slim Fit Jeans,"Great quality, very happy with this purchase.",5,06/12/2021,C31240,Taylor  Taylor,4454-91,37
P3830-494,Pet Supplies,Dog Chew Toy,Good product overall with minor issues.,4,10/11/2020,C85263,robin garcia,5723-99,21
P7020-517,Pet Supplies,Pet Grooming Brush,Good product overall with minor issues.,4,2021-06-07,C81139,robin taylor,5979 LH,27
P4254-782,Clothing,Wool Winter Scarf,"Average experience, nothing special.",3,03/11/2022,C83605,T. Garcia,08028,24
P8745-473,Electronics,USB-C Fast Charger,"Great quality, very happy with this purchase.",5,2022-08-22,C89816,JORDAN TAYLOR,7693-88,33
P6833-124,Groceries,Organic Almond Butter,"Average experience, nothing special.",3,2021-10-15,C14178,Casey  Brown,7568 XA,31
P4723-856,Beauty,Nourishing Hair Mask,Good product overall with minor issues.,4,"Oct 17, 2020",C93222,chris smith,1468,42
P1379-773,Electronics,Bluetooth Portable Speaker,"Not very satisfied, has several problems.",2,2023-02-25,C55012,TAYLOR JOHNSON,08602,52
P2829-245,Electronics,Wireless Noise-Cancelling Headphones,"Not very satisfied, has several problems.",2,09/07/2023,C46014,sam martins,8548-29,37
P4152-667,Clothing,Wool Winter Scarf,"Average experience, nothing special.",3,12/14/2021,C20518,Jordan Martins,02324,27
P1512-883,Beauty,Nourishing Hair Mask,Good product overall with minor issues.,4,04-10-2020,C24110,PAT DUBOIS,8246 DE,23
P5216-203,Sports,Running Shorts,"Not very satisfied, has several problems.",2,22-03-2024,C97843,P. Martins,5963 XU,39
P7945-684,Books,Productivity Guidebook,"Not very satisfied, has several problems.",2,"Jun 20, 2020",C41522,Alex Taylor,6505-65,46
P7861-551,Electronics,4K Ultra HD Smart TV,"Not very satisfied, has several problems.",2,2023-10-17,C38221,Jordan Taylor,9700-77,70
P4969-510,Electronics,Fitness Smartwatch,"Average experience, nothing special.",3,2022-01-20,C28973,M. Brown,4891,40
P5797-704,Electronics,Bluetooth Portable Speaker,"Very disappointed, would not recommend.",1,03/12/2024,C35438,Jamie De Vries,04327,44
P8926-595,Electronics,Fitness Smartwatch,"Very disappointed, would not recommend.",1,20 Oct 2023,C75338,robin smith,9998,40
P2052-562,Electronics,Bluetooth Portable Speaker,"Not very satisfied, has several problems.",2,21/10/2024,C66015,SAM HERNANDEZ,01877,44
P4568-795,Toys,Plush Teddy Bear,Good product overall with minor issues.,4,10-06-2022,C21835,Casey  Hernandez,08581,62
P2326-482,Home & Kitchen,Air Purifier,"Not very satisfied, has several problems.",2,04/25/2020,C16700,ALEX BROWN,07181,42
P3786-708,Home & Kitchen,Non-Stick Frying Pan Set,"Average experience, nothing special.",3,27-10-2022,C61983,A. Taylor,1778 TY,51
P4933-907,Books,Thriller Novel,Good product overall with minor issues.,4,"Jan 14, 2023",C87846,A. Johnson,1323,39
P2640-349,Groceries,Gluten-Free Pasta,"Not very satisfied, has several problems.",2,29-07-2021,C51408,Chris Taylor,5078 LV,37
P3847-132,Home & Kitchen,Memory Foam Pillow,"Great quality, very happy with this purchase.",5,24/02/2024,C20065,PAT DE VRIES,7735,19
P1206-577,Office,A4 Printer Paper,"Great quality, very happy with this purchase.",5,28 Apr 2023,C73713,PAT DUBOIS,1700,33
P5407-674,Electronics,4K Ultra HD Smart TV,"Average experience, nothing special.",3,2024-11-19,C97987,morgan hernandez,3954,36
P6927-365,Toys,Remote Control Car,"Average experience, nothing special.",3,"May 10, 2022",C90849,pat garcia,02882,40
P7803-868,Beauty,Gentle Face Cleanser,"Not very satisfied, has several problems.",2,29-09-2024,C56448,PAT JOHNSON,7581-58,75
P8828-865,Electronics,Fitness Smartwatch,"Average experience, nothing special.",3,2024-08-12,C28322,T. Lee,2127 ZM,19
P7817-897,Electronics,USB-C Fast Charger,"Very disappointed, would not recommend.",1,11/02/2023,C97941,JAMIE GARCIA,9378,58
P7348-707,Home & Kitchen,Air Purifier,"Great quality, very happy with this purchase.",5,2022-09-16,C82247,MORGAN TAYLOR,05559,44
P3375-898,Home & Kitchen,Memory Foam Pillow,"Great quality, very happy with this purchase.",5,20 Aug 2020,C73249,alex martins,4654 BI,29
P4155-120,Clothing,Wool Winter Scarf,"Very disappointed, would not recommend.",1,2023-01-03,C86465,Pat Smith,8871 OQ,53
P3208-209,Electronics,4K Ultra HD Smart TV,Good product overall with minor issues.,4,2020-09-11,C63637,chris martins,,28
P7658-982,Toys,Remote Control Car,"Not very satisfied, has several problems.",2,12-07-2020,C22336,Sam  Hernandez,7005-67,23
P9308-172,Clothing,Wool Winter Scarf,"Very disappointed, would not recommend.",1,21/03/2023,C87329,CASEY HERNANDEZ,9690-31,48
P2882-498,Home & Kitchen,Memory Foam Pillow,"Not very satisfied, has several problems.",2,01 Jul 2024,C25798,Taylor  Johnson,9632 SB,46
P7087-628,Home & Kitchen,Stainless Steel Knife Block,"Average experience, nothing special.",3,28/10/2022,C65194,Taylor Hernandez,9981-25,33
P2734-548,Office,Mechanical Keyboard,"Average experience, nothing special.",3,"May 22, 2020",C34150,Chris De Vries,02093,24
P4078-515,Toys,Educational Puzzle Game,"Very disappointed, would not recommend.",1,05 Sep 2020,C40575,casey hernandez,5230,42
P7552-633,Home & Kitchen,Electric Kettle,"Average experience, nothing special.",3,"May 06, 2024",C62345,CHRIS DE VRIES,3192,30
P3880-819,Books,Productivity Guidebook,"Very disappointed, would not recommend.",1,01-08-2022,C34665,Chris  Johnson,9326,19
P4708-823,Electronics,USB-C Fast Charger,"Average experience, nothing special.",3,23 Jan 2020,C50059,S. Brown,5429,52
P1236-196,Clothing,Waterproof Hiking Jacket,"Great quality, very happy with this purchase.",5,23 Jul 2020,C48035,jordan brown,5435,61
P7739-459,Books,Personal Finance Basics,"Very disappointed, would not recommend.",1,29 Aug 2020,C65810,Jamie  Garcia,5488,20
P1637-427,Groceries,Extra Virgin Olive Oil,"Average experience, nothing special.",3,28 Aug 2024,C90525,A. Taylor,7403-72,43
P2156-127,Clothing,Organic Cotton T-Shirt,"Not very satisfied, has several problems.",2,13-10-2021,C45018,Sam  Hernandez,3874,68
P6684-339,Books,Thriller Novel,"Not very satisfied, has several problems.",2,05-01-2023,C78417,CHRIS DE VRIES,4504-91,23
P4776-902,Beauty,Gentle Face Cleanser,"Average experience, nothing special.",3,09/16/2020,C29503,jordan smith,03911,38
P8743-479,Home & Kitchen,Memory Foam Pillow,"Very disappointed, would not recommend.",1,"Feb 19, 2024",C90254,Jordan  Smith,6930-32,42
P6570-940,Clothing,Slim Fit Jeans,,1,03/28/2023,C83327,Morgan Hernandez,5456-71,24
P6287-715,Home & Kitchen,Memory Foam Pillow,"Very disappointed, would not recommend.",1,15-09-2024,C15872,JORDAN DUBOIS,9569,43
P7585-782,Pet Supplies,Dog Chew Toy,Good product overall with minor issues.,4,23-11-2022,C87207,Morgan  Hernandez,8487,59
P5273-736,Books,Productivity Guidebook,Good product overall with minor issues.,4,2020-06-17,C42145,P. Lee,5505,25
P8871-949,Electronics,USB-C Fast Charger,"Average experience, nothing special.",3,07-05-2022,C10006,Chris  Johnson,9276 AV,40
P8126-689,Beauty,Daily SPF 50 Sunscreen,"Great quality, very happy with this purchase.",5,2021-11-02,C46469,C. Smith,7700 WS,52
P8121-173,Groceries,Dark Chocolate Bar,Good product overall with minor issues.,4,29 Aug 2024,C31996,CHRIS DUBOIS,1545-52,32
P9424-908,Home & Kitchen,Stainless Steel Knife Block,"Very disappointed, would not recommend.",1,12-07-2023,C42685,Morgan  Lee,7671-16,51
P8197-662,Electronics,4K Ultra HD Smart TV,"Great quality, very happy with this purchase.",5,"Feb 11, 2022",C90005,T. Smith,9252-28,76
P1845-298,Home & Kitchen,Memory Foam Pillow,Good product overall with minor issues.,4,03/17/2021,C46865,taylor hernandez,9334-58,52
P2454-588,Clothing,Running Sneakers,"Very disappointed, would not recommend.",1,07/07/2022,C68523,Jordan Lee,8552 NF,49
P9001-933,Books,Sci-Fi Adventure,Good product overall with minor issues.,4,26-06-2021,C59064,C. Lee,4922-74,49
P4932-587,Toys,Building Block Set,Good product overall with minor issues.,4,11-08-2022,C46882,Alex Lee,1369-71,36
